"","X.miRNA","precursor","SRR5256874_5","SRR5256876","SRR5256877_8","SRR5256879","SRR5256880_1","SRR5256882_3"
"1307","hsa-miR-4514","hsa-mir-4514","0","0","0","0","0","0"
"1308","hsa-miR-4515","hsa-mir-4515","2","0","0","2","0","0"
"1309","hsa-miR-4516","hsa-mir-4516","9","3","24","8","8","3"
"1310","hsa-miR-4517","hsa-mir-4517","1","0","0","2","0","0"
"1311","hsa-miR-4518","hsa-mir-4518","0","0","0","0","0","0"
"1312","hsa-miR-4519","hsa-mir-4519","0","0","0","0","0","0"
"1313","hsa-miR-451a","hsa-mir-451a","2","0","0","0","1","0"
"1314","hsa-miR-451b","hsa-mir-451b","0","0","0","0","0","0"
"1315","hsa-miR-452-5p","hsa-mir-452","10","2","26","8","4","0"
"1316","hsa-miR-452-3p","hsa-mir-452","0","0","0","0","0","0"
"1318","hsa-miR-4520-3p","hsa-mir-4520-1","2","0","0","3","2","4"
"1320","hsa-miR-4520-2-3p","hsa-mir-4520-2","1","0","0","0","1","2"
"1321","hsa-miR-4521","hsa-mir-4521","25","4","56","13","12","12"
"1322","hsa-miR-4522","hsa-mir-4522","5","0","0","2","0","1"
"1323","hsa-miR-4523","hsa-mir-4523","3","1","0","0","1","0"
"1324","hsa-miR-4524a-5p","hsa-mir-4524a","0","0","0","0","0","0"
"1325","hsa-miR-4524a-3p","hsa-mir-4524a","0","0","0","0","0","0"
"1326","hsa-miR-4524b-5p","hsa-mir-4524b","0","0","0","0","0","0"
"1327","hsa-miR-4524b-3p","hsa-mir-4524b","0","0","0","0","0","0"
"1328","hsa-miR-4525","hsa-mir-4525","1","0","3","0","0","0"
"1329","hsa-miR-4526","hsa-mir-4526","0","0","4","0","0","0"
"1330","hsa-miR-4527","hsa-mir-4527","0","0","0","0","0","0"
"1331","hsa-miR-4528","hsa-mir-4528","0","0","0","0","0","0"
"1332","hsa-miR-4529-5p","hsa-mir-4529","0","0","0","0","0","0"
"1333","hsa-miR-4529-3p","hsa-mir-4529","0","0","0","0","0","0"
"1334","hsa-miR-4530","hsa-mir-4530","0","0","0","0","0","0"
"1335","hsa-miR-4531","hsa-mir-4531","0","0","0","0","0","0"
"1336","hsa-miR-4533","hsa-mir-4533","0","0","0","0","0","0"
"1337","hsa-miR-4534","hsa-mir-4534","0","0","0","0","0","0"
"1338","hsa-miR-4535","hsa-mir-4535","0","0","0","0","0","0"
"1343","hsa-miR-4537","hsa-mir-4537","0","0","0","0","0","0"
"1344","hsa-miR-4538","hsa-mir-4538","0","0","0","0","0","0"
"1345","hsa-miR-4539","hsa-mir-4539","0","0","0","0","0","0"
"1346","hsa-miR-454-5p","hsa-mir-454","221","90","189","181","74","45"
"1347","hsa-miR-454-3p","hsa-mir-454","1419","387","1369","950","470","296"
"1348","hsa-miR-4540","hsa-mir-4540","0","0","0","0","0","0"
"1349","hsa-miR-455-5p","hsa-mir-455","5","1","9","6","6","0"
"1350","hsa-miR-455-3p","hsa-mir-455","5","6","5","2","3","4"
"1351","hsa-miR-4632-5p","hsa-mir-4632","0","0","0","0","0","0"
"1352","hsa-miR-4632-3p","hsa-mir-4632","0","0","0","0","0","0"
"1353","hsa-miR-4633-5p","hsa-mir-4633","0","0","0","0","0","0"
"1354","hsa-miR-4633-3p","hsa-mir-4633","0","0","0","0","0","0"
"1355","hsa-miR-4634","hsa-mir-4634","0","0","0","0","0","0"
"1356","hsa-miR-4635","hsa-mir-4635","1","0","0","0","0","0"
"1357","hsa-miR-4636","hsa-mir-4636","2","0","0","0","0","0"
"1358","hsa-miR-4637","hsa-mir-4637","0","0","0","0","0","0"
"1359","hsa-miR-4638-5p","hsa-mir-4638","0","0","0","0","0","0"
"1360","hsa-miR-4638-3p","hsa-mir-4638","0","0","0","0","0","0"
"1361","hsa-miR-4639-5p","hsa-mir-4639","1","0","0","1","0","0"
"1362","hsa-miR-4639-3p","hsa-mir-4639","0","0","0","0","0","0"
"1363","hsa-miR-4640-5p","hsa-mir-4640","0","0","0","0","0","0"
"1364","hsa-miR-4640-3p","hsa-mir-4640","2","3","2","0","2","0"
"1365","hsa-miR-4641","hsa-mir-4641","0","0","0","0","0","0"
"1366","hsa-miR-4642","hsa-mir-4642","3","0","0","1","0","2"
"1367","hsa-miR-4643","hsa-mir-4643","0","0","0","0","0","0"
"1368","hsa-miR-4644","hsa-mir-4644","2","0","0","0","0","0"
"1369","hsa-miR-4645-5p","hsa-mir-4645","0","0","0","0","0","0"
"1370","hsa-miR-4645-3p","hsa-mir-4645","0","0","0","0","1","0"
"1371","hsa-miR-4646-5p","hsa-mir-4646","0","0","0","0","0","0"
"1372","hsa-miR-4646-3p","hsa-mir-4646","0","1","8","1","0","0"
"1373","hsa-miR-4647","hsa-mir-4647","1","1","8","0","2","1"
"1374","hsa-miR-4648","hsa-mir-4648","0","0","0","2","4","0"
"1375","hsa-miR-4649-5p","hsa-mir-4649","0","0","0","0","0","0"
"1376","hsa-miR-4649-3p","hsa-mir-4649","0","0","0","0","0","0"
"1381","hsa-miR-4651","hsa-mir-4651","0","0","8","0","0","0"
"1382","hsa-miR-4652-5p","hsa-mir-4652","3","0","0","4","1","0"
"1383","hsa-miR-4652-3p","hsa-mir-4652","0","0","0","0","0","0"
"1384","hsa-miR-4653-5p","hsa-mir-4653","1","0","0","0","0","0"
"1385","hsa-miR-4653-3p","hsa-mir-4653","3","0","0","0","0","0"
"1386","hsa-miR-4654","hsa-mir-4654","2","0","7","2","0","3"
"1387","hsa-miR-4655-5p","hsa-mir-4655","0","0","0","0","0","0"
"1388","hsa-miR-4655-3p","hsa-mir-4655","0","0","0","0","0","0"
"1389","hsa-miR-4656","hsa-mir-4656","1","0","0","1","0","0"
"1390","hsa-miR-4657","hsa-mir-4657","0","0","0","0","0","0"
"1391","hsa-miR-4658","hsa-mir-4658","2","0","0","0","0","0"
"1392","hsa-miR-4659a-5p","hsa-mir-4659a","0","0","0","0","0","0"
"1393","hsa-miR-4659a-3p","hsa-mir-4659a","0","0","0","0","0","0"
"1394","hsa-miR-4659b-5p","hsa-mir-4659b","0","0","0","0","0","0"
"1395","hsa-miR-4659b-3p","hsa-mir-4659b","0","0","0","0","0","0"
"1396","hsa-miR-466","hsa-mir-466","0","0","0","0","0","0"
"1397","hsa-miR-4660","hsa-mir-4660","8","0","9","0","0","0"
"1398","hsa-miR-4661-5p","hsa-mir-4661","1","1","7","1","0","2"
"1399","hsa-miR-4661-3p","hsa-mir-4661","0","0","0","0","0","0"
"1400","hsa-miR-4662a-5p","hsa-mir-4662a","22","6","21","8","6","7"
"1401","hsa-miR-4662a-3p","hsa-mir-4662a","0","0","0","0","0","0"
"1402","hsa-miR-4662b","hsa-mir-4662b","0","2","0","0","0","0"
"1403","hsa-miR-4663","hsa-mir-4663","0","0","0","0","0","0"
"1404","hsa-miR-4664-5p","hsa-mir-4664","0","0","0","0","0","0"
"1405","hsa-miR-4664-3p","hsa-mir-4664","2","1","3","2","0","2"
"1406","hsa-miR-4665-5p","hsa-mir-4665","3","0","0","2","1","0"
"1407","hsa-miR-4665-3p","hsa-mir-4665","0","0","0","0","0","0"
"1408","hsa-miR-4666a-5p","hsa-mir-4666a","0","0","0","0","0","0"
"1409","hsa-miR-4666a-3p","hsa-mir-4666a","0","0","0","0","0","0"
"1410","hsa-miR-4666b","hsa-mir-4666b","0","0","0","0","0","0"
"1411","hsa-miR-4667-5p","hsa-mir-4667","6","1","13","1","1","1"
"1412","hsa-miR-4667-3p","hsa-mir-4667","0","0","0","0","0","0"
"1413","hsa-miR-4668-5p","hsa-mir-4668","1","0","0","1","0","0"
"1414","hsa-miR-4668-3p","hsa-mir-4668","0","0","0","0","0","0"
"1415","hsa-miR-4669","hsa-mir-4669","1","0","2","0","0","0"
"1416","hsa-miR-4670-5p","hsa-mir-4670","0","0","0","0","0","0"
"1417","hsa-miR-4670-3p","hsa-mir-4670","0","0","0","0","0","0"
"1418","hsa-miR-4671-5p","hsa-mir-4671","0","0","4","2","1","0"
"1419","hsa-miR-4671-3p","hsa-mir-4671","0","0","0","0","0","0"
"1420","hsa-miR-4672","hsa-mir-4672","2","0","0","0","0","3"
"1421","hsa-miR-4673","hsa-mir-4673","0","0","0","1","0","0"
"1422","hsa-miR-4674","hsa-mir-4674","0","0","0","0","0","0"
"1423","hsa-miR-4675","hsa-mir-4675","0","0","0","0","0","0"
"1424","hsa-miR-4676-5p","hsa-mir-4676","0","0","0","0","0","0"
"1425","hsa-miR-4676-3p","hsa-mir-4676","0","0","0","0","2","0"
"1426","hsa-miR-4677-5p","hsa-mir-4677","0","0","0","1","0","0"
"1427","hsa-miR-4677-3p","hsa-mir-4677","64","18","140","39","30","25"
"1428","hsa-miR-4678","hsa-mir-4678","0","0","0","0","0","0"
"1431","hsa-miR-4680-5p","hsa-mir-4680","0","0","0","0","0","0"
"1432","hsa-miR-4680-3p","hsa-mir-4680","0","0","0","0","0","0"
"1433","hsa-miR-4681","hsa-mir-4681","0","0","0","0","0","0"
"1434","hsa-miR-4682","hsa-mir-4682","3","0","0","3","2","0"
"1435","hsa-miR-4683","hsa-mir-4683","0","0","0","0","0","0"
"1436","hsa-miR-4684-5p","hsa-mir-4684","0","0","0","0","0","0"
"1437","hsa-miR-4684-3p","hsa-mir-4684","0","0","0","1","0","0"
"1438","hsa-miR-4685-5p","hsa-mir-4685","0","0","0","0","0","0"
"1439","hsa-miR-4685-3p","hsa-mir-4685","1","0","0","2","0","1"
"1440","hsa-miR-4686","hsa-mir-4686","0","0","0","0","0","0"
"1441","hsa-miR-4687-5p","hsa-mir-4687","13","3","28","12","5","11"
"1442","hsa-miR-4687-3p","hsa-mir-4687","0","2","9","0","1","0"
"1443","hsa-miR-4688","hsa-mir-4688","1","0","0","0","0","1"
"1444","hsa-miR-4689","hsa-mir-4689","2","0","0","3","0","2"
"1445","hsa-miR-4690-5p","hsa-mir-4690","0","2","0","0","2","0"
"1446","hsa-miR-4690-3p","hsa-mir-4690","0","0","0","0","0","0"
"1447","hsa-miR-4691-5p","hsa-mir-4691","0","0","0","0","0","0"
"1448","hsa-miR-4691-3p","hsa-mir-4691","0","0","0","3","0","0"
"1449","hsa-miR-4692","hsa-mir-4692","0","0","0","0","0","0"
"1450","hsa-miR-4693-5p","hsa-mir-4693","0","0","0","0","0","0"
"1451","hsa-miR-4693-3p","hsa-mir-4693","0","0","0","0","0","0"
"1452","hsa-miR-4694-5p","hsa-mir-4694","0","0","0","0","0","0"
"1453","hsa-miR-4694-3p","hsa-mir-4694","0","0","0","0","0","0"
"1454","hsa-miR-4695-5p","hsa-mir-4695","0","0","0","0","0","0"
"1455","hsa-miR-4695-3p","hsa-mir-4695","0","0","0","0","0","1"
"1456","hsa-miR-4696","hsa-mir-4696","0","0","0","0","0","0"
"1457","hsa-miR-4697-5p","hsa-mir-4697","0","0","0","0","0","0"
"1458","hsa-miR-4697-3p","hsa-mir-4697","0","0","0","0","0","0"
"1459","hsa-miR-4698","hsa-mir-4698","0","0","0","0","0","0"
"1460","hsa-miR-4699-5p","hsa-mir-4699","0","0","0","0","0","0"
"1461","hsa-miR-4699-3p","hsa-mir-4699","0","0","0","0","0","0"
"1462","hsa-miR-4700-5p","hsa-mir-4700","0","0","0","0","0","0"
"1463","hsa-miR-4700-3p","hsa-mir-4700","0","0","0","0","0","0"
"1464","hsa-miR-4701-5p","hsa-mir-4701","0","0","0","1","0","0"
"1465","hsa-miR-4701-3p","hsa-mir-4701","1","0","0","0","0","0"
"1466","hsa-miR-4703-5p","hsa-mir-4703","0","0","0","0","0","0"
"1467","hsa-miR-4703-3p","hsa-mir-4703","0","0","0","0","0","0"
"1468","hsa-miR-4704-5p","hsa-mir-4704","0","0","0","0","0","0"
"1469","hsa-miR-4704-3p","hsa-mir-4704","0","0","0","0","0","0"
"1470","hsa-miR-4705","hsa-mir-4705","1","0","0","0","0","0"
"1471","hsa-miR-4706","hsa-mir-4706","0","0","2","1","0","3"
"1472","hsa-miR-4707-5p","hsa-mir-4707","0","0","0","0","0","0"
"1473","hsa-miR-4707-3p","hsa-mir-4707","0","0","0","0","0","0"
"1474","hsa-miR-4708-5p","hsa-mir-4708","0","0","0","0","0","0"
"1475","hsa-miR-4708-3p","hsa-mir-4708","0","0","0","0","0","0"
"1476","hsa-miR-4709-5p","hsa-mir-4709","0","2","0","0","0","0"
"1477","hsa-miR-4709-3p","hsa-mir-4709","0","0","0","0","1","0"
"1478","hsa-miR-4710","hsa-mir-4710","0","0","0","0","0","0"
"1479","hsa-miR-4711-5p","hsa-mir-4711","0","0","0","0","0","0"
"1480","hsa-miR-4711-3p","hsa-mir-4711","0","0","0","0","0","0"
"1481","hsa-miR-4712-5p","hsa-mir-4712","0","0","0","0","0","0"
"1482","hsa-miR-4712-3p","hsa-mir-4712","0","1","0","0","1","0"
"1483","hsa-miR-4713-5p","hsa-mir-4713","0","0","0","0","0","0"
"1484","hsa-miR-4713-3p","hsa-mir-4713","0","0","0","0","0","0"
"1485","hsa-miR-4714-5p","hsa-mir-4714","0","0","0","0","0","0"
"1486","hsa-miR-4714-3p","hsa-mir-4714","0","0","0","1","0","0"
"1487","hsa-miR-4715-5p","hsa-mir-4715","0","0","0","0","0","0"
"1488","hsa-miR-4715-3p","hsa-mir-4715","0","0","0","0","0","0"
"1489","hsa-miR-4716-5p","hsa-mir-4716","0","0","0","0","0","0"
"1490","hsa-miR-4716-3p","hsa-mir-4716","0","0","0","0","0","0"
"1491","hsa-miR-4717-5p","hsa-mir-4717","0","0","0","0","0","0"
"1492","hsa-miR-4717-3p","hsa-mir-4717","1","1","0","0","3","1"
"1493","hsa-miR-4718","hsa-mir-4718","0","0","0","0","0","0"
"1494","hsa-miR-4719","hsa-mir-4719","0","0","0","0","0","0"
"1495","hsa-miR-4720-5p","hsa-mir-4720","0","0","0","0","0","0"
"1496","hsa-miR-4720-3p","hsa-mir-4720","0","0","0","0","0","0"
"1497","hsa-miR-4721","hsa-mir-4721","0","0","0","0","0","0"
"1498","hsa-miR-4722-5p","hsa-mir-4722","0","0","0","0","0","0"
"1499","hsa-miR-4722-3p","hsa-mir-4722","0","0","0","0","0","0"
"1500","hsa-miR-4723-5p","hsa-mir-4723","0","0","0","0","1","0"
"1501","hsa-miR-4723-3p","hsa-mir-4723","0","0","0","0","1","2"
"1502","hsa-miR-4724-5p","hsa-mir-4724","0","0","0","0","0","0"
"1503","hsa-miR-4724-3p","hsa-mir-4724","0","0","0","0","0","0"
"1504","hsa-miR-4725-5p","hsa-mir-4725","0","0","0","0","0","0"
"1505","hsa-miR-4725-3p","hsa-mir-4725","0","0","0","0","0","0"
"1506","hsa-miR-4726-5p","hsa-mir-4726","2","3","0","6","0","0"
"1507","hsa-miR-4726-3p","hsa-mir-4726","0","0","0","0","0","0"
"1508","hsa-miR-4727-5p","hsa-mir-4727","0","0","0","0","0","0"
"1509","hsa-miR-4727-3p","hsa-mir-4727","0","0","0","0","0","0"
"1510","hsa-miR-4728-5p","hsa-mir-4728","0","0","0","0","0","0"
"1511","hsa-miR-4728-3p","hsa-mir-4728","0","0","0","0","0","0"
"1512","hsa-miR-4729","hsa-mir-4729","0","0","0","0","0","0"
"1513","hsa-miR-4730","hsa-mir-4730","2","0","0","0","0","0"
"1514","hsa-miR-4731-5p","hsa-mir-4731","0","0","0","0","0","0"
"1515","hsa-miR-4731-3p","hsa-mir-4731","0","0","0","0","0","0"
"1516","hsa-miR-4732-5p","hsa-mir-4732","0","0","0","0","0","0"
"1517","hsa-miR-4732-3p","hsa-mir-4732","0","0","0","0","0","0"
"1518","hsa-miR-4733-5p","hsa-mir-4733","0","0","0","0","0","0"
"1519","hsa-miR-4733-3p","hsa-mir-4733","0","0","0","0","0","0"
"1520","hsa-miR-4734","hsa-mir-4734","0","0","0","0","0","0"
"1521","hsa-miR-4735-5p","hsa-mir-4735","3","0","0","0","2","0"
"1522","hsa-miR-4735-3p","hsa-mir-4735","0","0","0","0","0","0"
"1523","hsa-miR-4736","hsa-mir-4736","0","0","0","0","0","0"
"1524","hsa-miR-4737","hsa-mir-4737","0","0","0","0","0","0"
"1525","hsa-miR-4738-5p","hsa-mir-4738","0","0","0","0","0","0"
"1526","hsa-miR-4738-3p","hsa-mir-4738","0","0","0","0","0","0"
"1527","hsa-miR-4739","hsa-mir-4739","0","0","0","0","0","0"
"1528","hsa-miR-4740-5p","hsa-mir-4740","0","0","0","2","0","0"
"1529","hsa-miR-4740-3p","hsa-mir-4740","0","0","0","0","0","0"
"1530","hsa-miR-4741","hsa-mir-4741","12","4","33","11","2","6"
"1531","hsa-miR-4742-5p","hsa-mir-4742","2","2","0","0","0","2"
"1532","hsa-miR-4742-3p","hsa-mir-4742","2","2","0","2","0","0"
"1533","hsa-miR-4743-5p","hsa-mir-4743","2","0","0","4","1","0"
"1534","hsa-miR-4743-3p","hsa-mir-4743","2","0","0","0","0","0"
"1535","hsa-miR-4744","hsa-mir-4744","0","0","0","0","0","0"
"1536","hsa-miR-4745-5p","hsa-mir-4745","3","3","4","5","6","6"
"1537","hsa-miR-4745-3p","hsa-mir-4745","2","0","0","0","0","0"
"1538","hsa-miR-4746-5p","hsa-mir-4746","22","1","12","19","6","1"
"1539","hsa-miR-4746-3p","hsa-mir-4746","0","0","0","0","0","0"
"1540","hsa-miR-4747-5p","hsa-mir-4747","0","0","0","0","0","0"
"1541","hsa-miR-4747-3p","hsa-mir-4747","0","0","0","0","0","0"
"1542","hsa-miR-4748","hsa-mir-4748","0","1","4","1","0","0"
"1543","hsa-miR-4749-5p","hsa-mir-4749","2","0","0","3","2","0"
"1544","hsa-miR-4749-3p","hsa-mir-4749","0","0","0","1","0","0"
"1545","hsa-miR-4750-5p","hsa-mir-4750","1","1","0","0","1","0"
"1546","hsa-miR-4750-3p","hsa-mir-4750","0","0","1","2","0","0"
"1547","hsa-miR-4751","hsa-mir-4751","0","0","7","0","0","2"
"1548","hsa-miR-4752","hsa-mir-4752","0","0","0","0","0","0"
"1549","hsa-miR-4753-5p","hsa-mir-4753","2","1","0","2","0","0"
"1550","hsa-miR-4753-3p","hsa-mir-4753","0","0","0","0","0","0"
"1551","hsa-miR-4754","hsa-mir-4754","0","0","0","0","0","0"
"1552","hsa-miR-4755-5p","hsa-mir-4755","0","0","0","0","0","0"
"1553","hsa-miR-4755-3p","hsa-mir-4755","0","0","0","0","1","0"
"1554","hsa-miR-4756-5p","hsa-mir-4756","0","0","0","0","0","0"
"1555","hsa-miR-4756-3p","hsa-mir-4756","0","0","0","0","0","0"
"1556","hsa-miR-4757-5p","hsa-mir-4757","0","0","0","0","0","0"
"1557","hsa-miR-4757-3p","hsa-mir-4757","4","0","0","0","0","0"
"1558","hsa-miR-4758-5p","hsa-mir-4758","0","0","0","0","0","0"
"1559","hsa-miR-4758-3p","hsa-mir-4758","0","0","0","0","0","0"
"1560","hsa-miR-4759","hsa-mir-4759","0","0","0","0","0","0"
"1561","hsa-miR-4760-5p","hsa-mir-4760","0","0","0","0","0","0"
"1562","hsa-miR-4760-3p","hsa-mir-4760","0","0","0","0","0","0"
"1563","hsa-miR-4761-5p","hsa-mir-4761","0","0","0","0","0","0"
"1564","hsa-miR-4761-3p","hsa-mir-4761","0","0","0","2","0","0"
"1565","hsa-miR-4762-5p","hsa-mir-4762","2","0","0","3","0","0"
"1566","hsa-miR-4762-3p","hsa-mir-4762","0","0","0","0","0","0"
"1567","hsa-miR-4763-5p","hsa-mir-4763","0","0","0","0","0","0"
"1568","hsa-miR-4763-3p","hsa-mir-4763","0","0","0","0","0","0"
"1569","hsa-miR-4764-5p","hsa-mir-4764","0","0","0","0","0","0"
"1570","hsa-miR-4764-3p","hsa-mir-4764","0","0","0","0","0","0"
"1571","hsa-miR-4765","hsa-mir-4765","0","0","0","0","0","0"
"1572","hsa-miR-4766-5p","hsa-mir-4766","0","0","0","0","0","0"
"1573","hsa-miR-4766-3p","hsa-mir-4766","0","0","0","0","0","0"
"1574","hsa-miR-4767","hsa-mir-4767","3","0","0","3","1","0"
"1575","hsa-miR-4768-5p","hsa-mir-4768","2","0","4","1","0","0"
"1576","hsa-miR-4768-3p","hsa-mir-4768","0","0","0","0","0","0"
"1577","hsa-miR-4769-5p","hsa-mir-4769","0","0","0","0","0","0"
"1578","hsa-miR-4769-3p","hsa-mir-4769","0","0","0","0","0","0"
"1579","hsa-miR-4770","hsa-mir-4770","0","0","0","0","0","0"
"1582","hsa-miR-4772-5p","hsa-mir-4772","0","0","0","0","0","0"
"1583","hsa-miR-4772-3p","hsa-mir-4772","0","0","0","0","0","0"
"1586","hsa-miR-4774-5p","hsa-mir-4774","1","0","0","3","0","0"
"1587","hsa-miR-4774-3p","hsa-mir-4774","0","0","0","0","0","0"
"1588","hsa-miR-4775","hsa-mir-4775","5","0","0","2","2","1"
"1593","hsa-miR-4777-5p","hsa-mir-4777","0","0","0","0","0","0"
"1594","hsa-miR-4777-3p","hsa-mir-4777","0","0","0","0","0","0"
"1595","hsa-miR-4778-5p","hsa-mir-4778","0","0","0","0","0","0"
"1596","hsa-miR-4778-3p","hsa-mir-4778","0","0","0","0","0","0"
"1597","hsa-miR-4779","hsa-mir-4779","0","0","0","0","0","0"
"1598","hsa-miR-4780","hsa-mir-4780","0","0","0","0","0","0"
"1599","hsa-miR-4781-5p","hsa-mir-4781","0","0","0","0","0","0"
"1600","hsa-miR-4781-3p","hsa-mir-4781","26","7","43","17","4","7"
"1601","hsa-miR-4782-5p","hsa-mir-4782","0","0","0","0","0","0"
"1602","hsa-miR-4782-3p","hsa-mir-4782","0","0","0","0","0","0"
"1603","hsa-miR-4783-5p","hsa-mir-4783","0","0","0","0","0","0"
"1604","hsa-miR-4783-3p","hsa-mir-4783","0","0","0","0","0","0"
"1605","hsa-miR-4784","hsa-mir-4784","0","0","0","0","0","0"
"1606","hsa-miR-4785","hsa-mir-4785","2","1","7","2","0","3"
"1607","hsa-miR-4786-5p","hsa-mir-4786","14","10","33","11","8","4"
"1608","hsa-miR-4786-3p","hsa-mir-4786","0","0","0","0","0","0"
"1609","hsa-miR-4787-5p","hsa-mir-4787","0","0","0","0","0","0"
"1610","hsa-miR-4787-3p","hsa-mir-4787","68","14","169","41","21","39"
"1611","hsa-miR-4788","hsa-mir-4788","0","0","0","0","0","0"
"1612","hsa-miR-4789-5p","hsa-mir-4789","0","0","0","0","0","0"
"1613","hsa-miR-4789-3p","hsa-mir-4789","0","0","0","0","0","0"
"1614","hsa-miR-4790-5p","hsa-mir-4790","0","0","0","0","0","0"
"1615","hsa-miR-4790-3p","hsa-mir-4790","0","0","0","0","0","0"
"1616","hsa-miR-4791","hsa-mir-4791","3","0","0","0","0","0"
"1617","hsa-miR-4793-5p","hsa-mir-4793","0","0","0","0","0","0"
"1618","hsa-miR-4793-3p","hsa-mir-4793","5","5","28","8","5","4"
"1619","hsa-miR-4794","hsa-mir-4794","0","0","0","0","0","0"
"1620","hsa-miR-4795-5p","hsa-mir-4795","0","0","0","0","0","0"
"1621","hsa-miR-4795-3p","hsa-mir-4795","0","0","0","0","0","0"
"1622","hsa-miR-4796-5p","hsa-mir-4796","0","0","0","0","1","0"
"1623","hsa-miR-4796-3p","hsa-mir-4796","0","0","0","0","0","0"
"1624","hsa-miR-4797-5p","hsa-mir-4797","0","0","0","0","1","0"
"1625","hsa-miR-4797-3p","hsa-mir-4797","0","0","0","0","0","0"
"1626","hsa-miR-4798-5p","hsa-mir-4798","3","0","0","0","0","0"
"1627","hsa-miR-4798-3p","hsa-mir-4798","0","0","0","0","0","0"
"1628","hsa-miR-4799-5p","hsa-mir-4799","0","0","0","0","0","0"
"1629","hsa-miR-4799-3p","hsa-mir-4799","0","0","0","0","0","0"
"1630","hsa-miR-4800-5p","hsa-mir-4800","0","0","0","0","0","0"
"1631","hsa-miR-4800-3p","hsa-mir-4800","0","0","0","0","0","0"
"1632","hsa-miR-4801","hsa-mir-4801","0","0","0","0","0","0"
"1633","hsa-miR-4802-5p","hsa-mir-4802","0","0","0","0","0","0"
"1634","hsa-miR-4802-3p","hsa-mir-4802","0","0","0","0","0","0"
"1635","hsa-miR-4803","hsa-mir-4803","4","2","0","0","1","0"
"1636","hsa-miR-4804-5p","hsa-mir-4804","0","0","0","0","0","0"
"1637","hsa-miR-4804-3p","hsa-mir-4804","0","0","0","0","0","0"
"1638","hsa-miR-483-5p","hsa-mir-483","30","11","74","31","9","22"
"1639","hsa-miR-483-3p","hsa-mir-483","30","10","10","11","3","1"
"1640","hsa-miR-484","hsa-mir-484","2347","830","2630","1401","655","427"
"1641","hsa-miR-485-5p","hsa-mir-485","47","23","108","27","15","21"
"1642","hsa-miR-485-3p","hsa-mir-485","15","3","35","1","2","7"
"1647","hsa-miR-487a-5p","hsa-mir-487a","5","0","15","0","2","1"
"1648","hsa-miR-487a-3p","hsa-mir-487a","2","0","8","3","4","0"
"1649","hsa-miR-487b-5p","hsa-mir-487b","2","0","0","0","0","0"
"1650","hsa-miR-487b-3p","hsa-mir-487b","51","18","78","20","9","7"
"1651","hsa-miR-488-5p","hsa-mir-488","52","11","20","19","7","12"
"1652","hsa-miR-488-3p","hsa-mir-488","48","19","56","29","17","7"
"1653","hsa-miR-489-5p","hsa-mir-489","0","0","0","0","0","0"
"1654","hsa-miR-489-3p","hsa-mir-489","66","34","126","44","17","3"
"1655","hsa-miR-490-5p","hsa-mir-490","158","60","193","72","26","20"
"1656","hsa-miR-490-3p","hsa-mir-490","390","120","537","192","74","53"
"1657","hsa-miR-491-5p","hsa-mir-491","14","4","18","7","7","7"
"1658","hsa-miR-491-3p","hsa-mir-491","2","0","2","1","0","0"
"1659","hsa-miR-492","hsa-mir-492","0","0","0","0","0","0"
"1660","hsa-miR-493-5p","hsa-mir-493","5","4","13","2","1","0"
"1661","hsa-miR-493-3p","hsa-mir-493","6","2","4","0","0","0"
"1662","hsa-miR-494-5p","hsa-mir-494","0","0","0","0","0","0"
"1663","hsa-miR-494-3p","hsa-mir-494","0","1","0","0","0","0"
"1664","hsa-miR-495-5p","hsa-mir-495","0","0","0","0","0","0"
"1665","hsa-miR-495-3p","hsa-mir-495","6","0","5","2","0","2"
"1666","hsa-miR-496","hsa-mir-496","1","0","0","0","1","0"
"1667","hsa-miR-497-5p","hsa-mir-497","3","0","11","3","0","0"
"1668","hsa-miR-497-3p","hsa-mir-497","0","0","0","0","0","0"
"1669","hsa-miR-498-5p","hsa-mir-498","0","0","0","0","0","0"
"1670","hsa-miR-498-3p","hsa-mir-498","0","0","0","0","0","0"
"1671","hsa-miR-4999-5p","hsa-mir-4999","0","2","0","2","0","0"
"1672","hsa-miR-4999-3p","hsa-mir-4999","0","0","0","0","0","0"
"1673","hsa-miR-499a-5p","hsa-mir-499a","0","0","0","1","0","0"
"1674","hsa-miR-499a-3p","hsa-mir-499a","0","0","0","0","0","0"
"1675","hsa-miR-499b-5p","hsa-mir-499b","0","0","0","0","0","0"
"1676","hsa-miR-499b-3p","hsa-mir-499b","0","0","0","0","0","0"
"1677","hsa-miR-5000-5p","hsa-mir-5000","0","0","0","0","0","0"
"1678","hsa-miR-5000-3p","hsa-mir-5000","2","1","0","1","1","0"
"1679","hsa-miR-5001-5p","hsa-mir-5001","2","0","10","3","0","0"
"1680","hsa-miR-5001-3p","hsa-mir-5001","1","0","0","0","0","0"
"1681","hsa-miR-5002-5p","hsa-mir-5002","32","23","56","47","19","8"
"1682","hsa-miR-5002-3p","hsa-mir-5002","3","1","0","1","0","0"
"1683","hsa-miR-5003-5p","hsa-mir-5003","0","0","0","0","0","0"
"1684","hsa-miR-5003-3p","hsa-mir-5003","0","0","0","0","0","0"
"1685","hsa-miR-5004-5p","hsa-mir-5004","8","0","4","0","0","3"
"1686","hsa-miR-5004-3p","hsa-mir-5004","0","0","0","0","0","0"
